ENSMUSG00000000003	GO:0036094	molecular_function
ENSMUSG00000000028	GO:0006270	biological_process
ENSMUSG00000000037	GO:0005515	molecular_function
ENSMUSG00000000037	GO:0005634	cellular_component
ENSMUSG00000000037	GO:0006355	biological_process
ENSMUSG00000000058	GO:0005901	cellular_component
ENSMUSG00000000058	GO:0070836	biological_process
ENSMUSG00000000085	GO:0005515	molecular_function
ENSMUSG00000000085	GO:0005634	cellular_component
ENSMUSG00000000085	GO:0006355	biological_process
ENSMUSG00000000094	GO:0003700	molecular_function
ENSMUSG00000000094	GO:0005634	cellular_component
ENSMUSG00000000094	GO:0006355	biological_process
ENSMUSG00000000103	GO:0003677	molecular_function
ENSMUSG00000000103	GO:0005634	cellular_component
ENSMUSG00000000103	GO:0006355	biological_process
ENSMUSG00000000103	GO:0046872	molecular_function
ENSMUSG00000000126	GO:0005102	molecular_function
ENSMUSG00000000126	GO:0005576	cellular_component
ENSMUSG00000000126	GO:0007275	biological_process
ENSMUSG00000000126	GO:0016055	biological_process
ENSMUSG00000000127	GO:0004672	molecular_function
ENSMUSG00000000127	GO:0004713	molecular_function
ENSMUSG00000000127	GO:0005154	molecular_function
ENSMUSG00000000127	GO:0005524	molecular_function
ENSMUSG00000000127	GO:0006468	biological_process
ENSMUSG00000000127	GO:0008283	biological_process
ENSMUSG00000000127	GO:0018108	biological_process
ENSMUSG00000000127	GO:0030335	biological_process
ENSMUSG00000000127	GO:0031532	biological_process
ENSMUSG00000000127	GO:0042058	biological_process
ENSMUSG00000000127	GO:0051092	biological_process
ENSMUSG00000000131	GO:0005049	molecular_function
ENSMUSG00000000131	GO:0006611	biological_process
ENSMUSG00000000131	GO:0006886	biological_process
ENSMUSG00000000134	GO:0006355	biological_process
ENSMUSG00000000134	GO:0006959	biological_process
ENSMUSG00000000134	GO:0045670	biological_process
ENSMUSG00000000134	GO:0045893	biological_process
ENSMUSG00000000134	GO:0046983	molecular_function
ENSMUSG00000000142	GO:0090090	biological_process
